scan,ctemp,angle,intensity,shift,fitted_center,fitted_sigma,is_shifted,is_changing,status
74,820.00488,25.05924,1168.4987399999998,0.0,25.046255113691412,0.07542620255516651,False,True,stable
74,820.00488,16.53704,970.1997599999999,0.0,16.53429878563752,0.077034953295213,False,True,stable
74,820.00488,18.86425,480.05159999999995,0.0,18.859721915568567,0.08387365024680699,False,True,stable
74,820.00488,20.17536,213.93418000000003,0.0,20.17193684090112,0.11147060303635549,False,False,stable
75,819.98328,25.05924,1169.85862,0.0,25.046405243063592,0.07532970235419391,False,True,stable
75,819.98328,16.53704,969.8333799999998,0.0,16.534386654226246,0.07693049956207511,False,False,stable
75,819.98328,18.86425,480.64102,0.0,18.859675751340447,0.08362781699320997,False,False,stable
75,819.98328,20.17536,212.3781,0.0,20.1720353744229,0.11138386545000831,False,True,stable
76,819.95947,25.05924,1162.27758,0.0,25.04609624618241,0.07527346344584455,False,True,stable
76,819.95947,16.53704,969.9861000000001,0.0,16.53435577764522,0.07694682907265442,False,False,stable
76,819.95947,18.86425,478.67159999999996,0.0,18.859659198939333,0.08368042882364475,False,True,stable
76,819.95947,20.17536,213.21792,0.0,20.172077741830304,0.11107667526123598,False,False,stable
77,819.98901,25.05924,1166.60572,0.0,25.04605424749329,0.07523041097421518,False,True,stable
77,819.98901,16.53704,969.45494,0.0,16.534406147968223,0.07684766395063766,False,False,stable
77,819.98901,18.86425,478.42333999999994,0.0,18.859651412016788,0.08354635788802281,False,False,stable
77,819.98901,20.17536,213.48991999999998,0.0,20.172241476145302,0.11063217663588966,False,False,stable
78,819.98358,25.05924,1176.22368,0.0,25.046183285590658,0.07507682861533892,False,True,stable
78,819.98358,16.53704,979.7842800000001,0.0,16.534413861680985,0.07676060786952049,False,True,stable
78,819.98358,18.86425,484.1776,0.0,18.859632544722515,0.0836793107955033,False,True,stable
78,819.98358,20.17536,214.08417999999998,0.0,20.171914225235632,0.11087446893650123,False,False,stable
79,819.97699,25.05924,1183.0033,0.0,25.04641347789219,0.07510975092045002,False,True,stable
79,819.97699,16.53704,977.8677,0.0,16.534425316852197,0.07663613263367157,False,True,stable
79,819.97699,18.86425,483.97130000000004,0.0,18.859810810084156,0.08351296898742078,False,False,stable
79,819.97699,20.17536,214.91147999999998,0.0,20.172071020710664,0.11057580312576441,False,False,stable
80,819.98932,25.05924,1177.09418,0.0,25.046437817257814,0.07486092266720257,False,True,stable
80,819.98932,16.53704,977.97834,0.0,16.534418805726293,0.07663118565292837,False,False,stable
80,819.98932,18.86425,483.18232,0.0,18.859660418121063,0.08341904232550591,False,False,stable
80,819.98932,20.17536,214.16800000000003,0.0,20.171981060524182,0.11065962206222658,False,False,stable
81,820.01178,25.05924,1176.99618,0.0,25.046341686514737,0.07491074568741371,False,False,stable
81,820.01178,16.53704,975.26898,0.0,16.534509716128007,0.07661810473787067,False,True,stable
81,820.01178,18.86425,482.32075999999995,0.0,18.859975422137264,0.08332517796795691,False,False,stable
81,820.01178,20.17536,213.75462000000002,0.0,20.172005279314867,0.11088595445829742,False,False,stable
82,819.97089,25.05924,1172.80746,0.0,25.04644214114603,0.0747463956878268,False,True,stable
82,819.97089,16.53704,974.8225999999999,0.0,16.534666907271227,0.07659093583892662,False,False,stable
82,819.97089,18.86425,480.3904600000001,0.0,18.860040017813553,0.08340180060967062,False,True,stable
82,819.97089,20.17536,214.04592000000002,0.0,20.17242620040827,0.11032013977456502,False,False,stable
83,820.02942,25.05924,1174.87318,0.0,25.046422956761422,0.07479240154717608,False,True,stable
83,820.02942,16.53704,974.6721,0.0,16.534647800234456,0.07655113404767841,False,False,stable
83,820.02942,18.86425,479.4426,0.0,18.85989762184432,0.08330111667097775,False,False,stable
83,820.02942,20.17536,213.85086,0.0,20.17232796954975,0.11036504084779368,False,False,stable
84,819.96948,25.05924,1173.27504,0.0,25.046881785861437,0.0746847612718755,False,True,stable
84,819.96948,16.53704,974.7604000000001,0.0,16.53469515863487,0.07653954078942361,False,False,stable
84,819.96948,18.86425,479.50742,0.0,18.859952787484783,0.08331746427299583,False,False,stable
84,819.96948,20.17536,213.86023999999998,0.0,20.17262938469142,0.1101382553315591,False,False,stable
85,819.99738,25.05924,1174.91416,0.0,25.04655041797582,0.07476472648131824,False,True,stable
85,819.99738,16.53704,972.2846,0.0,16.534584636931683,0.07645840540548828,False,True,stable
85,819.99738,18.86425,479.44944,0.0,18.85971020183409,0.08307066663127254,False,False,stable
85,819.99738,20.17536,212.90022,0.0,20.172092756161977,0.11018698681092345,False,False,stable
86,819.97827,25.05924,1186.85108,0.0,25.04642027178424,0.07456120911336081,False,True,stable
86,819.97827,16.53704,973.83254,0.0,16.534544953899058,0.07641571227326738,False,False,stable
86,819.97827,18.86425,481.39606000000003,0.0,18.859785544937324,0.08318245906233727,False,True,stable
86,819.97827,20.17536,214.12252000000004,0.0,20.172323695385817,0.1097530871978164,False,False,stable
87,819.98053,25.05924,1191.9367399999999,0.0,25.046368054004624,0.07459077275060848,False,True,stable
87,819.98053,16.53704,980.95232,0.0,16.53467399054356,0.07635525332156329,False,True,stable
87,819.98053,18.86425,485.27007999999995,0.0,18.85993474069742,0.08304350091833751,False,True,stable
87,819.98053,20.17536,215.20652,0.0,20.172587152507614,0.10998402307709271,False,False,stable
88,819.98578,25.05924,1194.1022600000001,0.0,25.04668438839454,0.07451999837823374,False,True,stable
88,819.98578,16.53704,981.6319800000001,0.0,16.534662320433167,0.07629601218904755,False,False,stable
88,819.98578,18.86425,485.5703,0.0,18.85982566650794,0.08291908331688695,False,False,stable
88,819.98578,20.17536,215.66697999999997,0.0,20.172367302868157,0.10998011270596893,False,False,stable
89,820.00519,25.05924,1187.5495,0.0,25.046396984447227,0.0744442024877705,False,True,stable
89,820.00519,16.53704,979.3727999999999,0.0,16.534737628508665,0.07627629069708558,False,True,stable
89,820.00519,18.86425,484.74308,0.0,18.85981412532676,0.08290399889526458,False,False,stable
89,820.00519,20.17536,214.49398000000002,0.0,20.17239331087351,0.11012254186611568,False,False,stable
90,820.00262,25.05924,1185.24144,0.0,25.046528038791312,0.07449595030560377,False,True,stable
90,820.00262,16.53704,978.4932000000001,0.0,16.53460109333611,0.07621313013707062,False,True,stable
90,820.00262,18.86425,484.79668000000004,0.0,18.859881374639823,0.08272748755946355,False,False,stable
90,820.00262,20.17536,215.08696,0.0,20.172567748370184,0.10962360966163719,False,False,stable
91,819.97968,25.05924,1190.5096399999998,0.0,25.04683429097041,0.07432244257932455,False,True,stable
91,819.97968,16.53704,978.2033399999998,0.0,16.534790527128823,0.07624733353446486,False,False,stable
91,819.97968,18.86425,484.8245,0.0,18.860012073574282,0.08278634966515824,False,False,stable
91,819.97968,20.17536,214.15223999999998,0.0,20.172450805459956,0.10967044160235638,False,False,stable
92,819.96832,25.05924,1182.8521999999998,0.0,25.046445038134223,0.07433118067653192,False,True,stable
92,819.96832,16.53704,975.6198199999999,0.0,16.534715709736776,0.0760866445531886,False,True,stable
92,819.96832,18.86425,483.5465199999999,0.0,18.859989745173372,0.08284104357768947,False,False,stable
92,819.96832,20.17536,213.82524000000004,0.0,20.17304803015698,0.10951682720275868,False,False,stable
93,819.97009,25.05924,1178.54062,0.0,25.046530389055935,0.07438146967929932,False,True,stable
93,819.97009,16.53704,975.2743800000001,0.0,16.534650924083223,0.07611175419936567,False,False,stable
93,819.97009,18.86425,482.78990000000005,0.0,18.85985154647558,0.08279511276828588,False,False,stable
93,819.97009,20.17536,214.1741,0.0,20.17253388175403,0.10954944479274571,False,False,stable
94,819.99451,25.05924,1176.5378999999998,0.0,25.046719366911272,0.07427896633324059,False,True,stable
94,819.99451,16.53704,977.17652,0.0,16.534827865012794,0.07612298152057871,False,True,stable
94,819.99451,18.86425,482.79978,0.0,18.86004126679334,0.08276179543996845,False,False,stable
94,819.99451,20.17536,213.81601999999998,0.0,20.172894521061906,0.10946490905316623,False,False,stable
95,820.02991,25.05924,1193.2450199999998,0.0,25.04683616912846,0.0742453777805083,False,True,stable
95,820.02991,16.53704,985.1690000000001,0.0,16.53468955040358,0.07606721889069051,False,True,stable
95,820.02991,18.86425,488.10812,0.0,18.860044317071132,0.08255344431667014,False,True,stable
95,820.02991,20.17536,215.9097,0.0,20.173039875434135,0.10966370111286668,False,False,stable
96,819.99377,25.05924,1179.9188,0.0,25.04688235713954,0.07425590371489373,False,True,stable
96,819.99377,16.53704,985.2755599999998,0.0,16.534806987466315,0.07594240050926954,False,False,stable
96,819.99377,18.86425,487.17783999999995,0.0,18.860018531638286,0.08268950365975249,False,False,stable
96,819.99377,20.17536,216.06198000000003,0.0,20.173097062219078,0.10926399319498581,False,False,stable
97,820.0271,25.05924,1184.33,0.0,25.04679149157335,0.07414732303766182,False,True,stable
97,820.0271,16.53704,983.34472,0.0,16.534858591553302,0.07597570010740748,False,True,stable
97,820.0271,18.86425,485.76090000000005,0.0,18.860081809182468,0.08266409336232625,False,True,stable
97,820.0271,20.17536,215.39574000000002,0.0,20.172355808202674,0.10926647312868047,False,False,stable
98,820.02039,25.05924,1182.6753800000001,0.0,25.046870567190084,0.07422598319169663,False,True,stable
98,820.02039,16.53704,981.5711399999998,0.0,16.534916612701508,0.07601031468425452,False,True,stable
98,820.02039,18.86425,487.15648,0.0,18.860271588643403,0.08254791890734459,False,True,stable
98,820.02039,20.17536,214.79628000000002,0.0,20.172714252539627,0.10927511906179074,False,False,stable
99,820.00562,25.05924,1180.67352,0.0,25.047024278403313,0.07408268705208583,False,True,stable
99,820.00562,16.53704,982.67388,0.0,16.535053277884444,0.07592134326691713,False,True,stable
99,820.00562,18.86425,486.60458,0.0,18.86045208569437,0.08254892787506701,False,False,stable
99,820.00562,20.17536,214.80502,0.0,20.173105565599887,0.10914260474870255,False,False,stable
100,819.98438,25.05924,1179.41722,0.0,25.046959375167702,0.07417161110506759,False,True,stable
100,819.98438,16.53704,981.0040999999999,0.0,16.534931352792846,0.07597582821787688,False,True,stable
100,819.98438,18.86425,486.3857000000001,0.0,18.860224062643386,0.08225848924254886,False,False,stable
100,819.98438,20.17536,215.26637999999997,0.0,20.172739976780754,0.10909887035493304,False,False,stable
101,819.96289,25.05924,1179.65258,0.0,25.046953415115393,0.0741218941064747,False,False,stable
101,819.96289,16.53704,979.3891800000001,0.0,16.534981928309026,0.07587749409043691,False,True,stable
101,819.96289,18.86425,485.24194000000006,0.0,18.860187873190927,0.08240333668704235,False,True,stable
101,819.96289,20.17536,214.28578000000002,0.0,20.172975653661037,0.10896742820901462,False,True,stable
102,819.99377,25.05924,1171.36952,0.0,25.04709575278906,0.07408765218404476,False,True,stable
102,819.99377,16.53704,976.5841200000001,0.0,16.535013756586473,0.07591012162743803,False,True,stable
102,819.99377,18.86425,484.00336000000004,0.0,18.860219530677302,0.08240601400325133,False,False,stable
102,819.99377,20.17536,214.4384,0.0,20.172860467167517,0.1086550211451493,False,False,stable
103,819.98511,25.05924,1195.7973599999998,0.0,25.046992041930608,0.07399834060535271,False,True,stable
103,819.98511,16.53704,988.32048,0.0,16.534995938848283,0.0758929282186605,False,True,stable
103,819.98511,18.86425,490.5604399999999,0.0,18.860303534417454,0.08241399004517849,False,True,stable
103,819.98511,20.17536,217.84526,0.0,20.172788451548715,0.10852537966982086,False,False,stable
104,819.98022,25.05924,1193.56114,0.0,25.046983935636902,0.07396191850594902,False,True,stable
104,819.98022,16.53704,986.4938199999999,0.0,16.53503412693932,0.07579666973753707,False,True,stable
104,819.98022,18.86425,489.0305399999999,0.0,18.86020494709489,0.08233406898887743,False,True,stable
104,819.98022,20.17536,216.92592,0.0,20.172921195262976,0.10855786285922929,False,True,stable
105,819.97137,25.05924,1192.82412,0.0,25.04695061060905,0.07401159760060522,False,True,stable
105,819.97137,16.53704,986.65744,0.0,16.53491336051966,0.0757515125816981,False,False,stable
105,819.97137,18.86425,489.1496800000001,0.0,18.86017356567756,0.08237699720403192,False,False,stable
105,819.97137,20.17536,217.13595999999998,0.0,20.17248804800185,0.1082269988026574,False,False,stable
106,819.98431,25.05924,1191.2715,0.0,25.047281719574716,0.07386637123468057,False,True,stable
106,819.98431,16.53704,985.84706,0.0,16.535082137979224,0.07571564174538678,False,False,stable
106,819.98431,18.86425,487.17248000000006,0.0,18.860125848418267,0.0823835166797011,False,True,stable
106,819.98431,20.17536,216.23404,0.0,20.173230343085677,0.10851235749405966,False,False,stable
107,819.97827,25.05924,1188.78498,0.0,25.046993449622803,0.07384711430679285,False,True,stable
107,819.97827,16.53704,982.74072,0.0,16.535144930603604,0.0757056159736208,False,True,stable
107,819.97827,18.86425,486.20734000000004,0.0,18.860464536519626,0.08227002544634891,False,False,stable
107,819.97827,20.17536,215.83667999999997,0.0,20.17314696598728,0.10847385196378768,False,False,stable
108,819.99731,25.05924,1187.0766800000001,0.0,25.046685254725066,0.07384878227660693,False,True,stable
108,819.99731,16.53704,983.4852199999999,0.0,16.534926286733835,0.07571049007997596,False,False,stable
108,819.99731,18.86425,486.66028000000006,0.0,18.860001256147278,0.08235108652881766,False,False,stable
108,819.99731,20.17536,215.40328,0.0,20.172858900220163,0.10891119442106949,False,False,stable
109,820.02063,25.05924,1183.90036,0.0,25.047208665113818,0.07394542054384362,False,True,stable
109,820.02063,16.53704,979.4431600000001,0.0,16.535150751484416,0.07565886527173882,False,True,stable
109,820.02063,18.86425,485.71486000000004,0.0,18.860424857541634,0.08223991447619126,False,False,stable
109,820.02063,20.17536,214.95596,0.0,20.17281707898827,0.10879065209774692,False,False,stable
110,819.99377,25.05924,1186.5067999999999,0.0,25.046830115521356,0.07384679785654533,False,True,stable
110,819.99377,16.53704,980.05252,0.0,16.534938880091314,0.07566876273331866,False,False,stable
110,819.99377,18.86425,485.32752,0.0,18.860021423101383,0.08213828323175128,False,False,stable
110,819.99377,20.17536,215.30226000000002,0.0,20.172987538903154,0.10833516663115504,False,False,stable
111,820.0072,25.05924,1194.78224,0.0,25.047038693226813,0.07376573069432847,False,True,stable
111,820.0072,16.53704,992.0216999999999,0.0,16.535195415181114,0.07563413390620224,False,True,stable
111,820.0072,18.86425,490.1309600000001,0.0,18.860291640207574,0.08221498370620944,False,True,stable
111,820.0072,20.17536,217.72802000000001,0.0,20.173273340062376,0.10836668192994536,False,False,stable
112,820.00427,25.05924,1193.3584399999997,0.0,25.046981464506818,0.07378867349900964,False,True,stable
112,820.00427,16.53704,991.1715199999999,0.0,16.53536592021574,0.07559309108328245,False,False,stable
112,820.00427,18.86425,490.0759,0.0,18.860429759818636,0.08215522576286136,False,False,stable
112,820.00427,20.17536,217.34324,0.0,20.173107316383444,0.10856009142813912,False,False,stable
113,819.96558,25.05924,1196.54496,0.0,25.046861689665807,0.073721615375648,False,True,stable
113,819.96558,16.53704,988.24534,0.0,16.535096259267444,0.07559024273365825,False,True,stable
113,819.96558,18.86425,487.62342,0.0,18.86005120136302,0.08218808825820312,False,True,stable
113,819.96558,20.17536,216.9029,0.0,20.173127640605813,0.1081932818989574,False,False,stable
114,819.99219,25.05924,1196.6384,0.0,25.047122342078158,0.0737673688457662,False,False,stable
114,819.99219,16.53704,989.2218999999999,0.0,16.53521971941594,0.07555014472880207,False,True,stable
114,819.99219,18.86425,488.9526400000001,0.0,18.86043972718002,0.08210843653593067,False,True,stable
114,819.99219,20.17536,216.25719999999995,0.0,20.173391532704322,0.10823771540893005,False,False,stable
115,819.97839,25.05924,1192.47218,0.0,25.04746667392944,0.07357805031073264,False,True,stable
115,819.97839,16.53704,984.7389800000001,0.0,16.535398101687253,0.07553693468820252,False,True,stable
115,819.97839,18.86425,486.99986,0.0,18.86054418426144,0.08203576638005446,False,True,stable
115,819.97839,20.17536,215.92271999999997,0.0,20.172714170202433,0.10842137198698544,False,False,stable
116,819.97443,25.05924,1189.8815599999998,0.0,25.047072695542273,0.07363487051376665,False,True,stable
116,819.97443,16.53704,982.8636,0.0,16.535186618753983,0.07553342133150885,False,True,stable
116,819.97443,18.86425,484.81832,0.0,18.86023751770021,0.08215688364328755,False,True,stable
116,819.97443,20.17536,214.70084000000003,0.0,20.173169834942435,0.10871439780644108,False,False,stable
117,820.01453,25.05924,1190.97758,0.0,25.04742117931426,0.07370146349457005,False,True,stable
117,820.01453,16.53704,983.9519199999999,0.0,16.535341030956843,0.07551843469244506,False,True,stable
117,820.01453,18.86425,486.3895799999999,0.0,18.860534872058476,0.08208109941891067,False,True,stable
117,820.01453,20.17536,215.48945999999995,0.0,20.17356868912134,0.1082751248685996,False,False,stable
118,819.98621,25.05924,1194.46292,0.0,25.047229720103015,0.0736057715138512,False,True,stable
118,819.98621,16.53704,981.12938,0.0,16.535340498363283,0.07555090763949456,False,True,stable
118,819.98621,18.86425,483.96543999999994,0.0,18.860522654209152,0.08205617046132847,False,True,stable
118,819.98621,20.17536,215.59588,0.0,20.173287466520204,0.10795432702410811,False,False,stable
119,819.97699,25.05924,1194.95318,0.0,25.047303839030157,0.07361979902866436,False,False,stable
119,819.97699,16.53704,986.9947400000001,0.0,16.535264099649535,0.07549253468519478,False,True,stable
119,819.97699,18.86425,487.27322000000004,0.0,18.860394536116114,0.08204235373737455,False,True,stable
119,819.97699,20.17536,215.86327999999997,0.0,20.172917656130096,0.10813479970470516,False,False,stable
120,819.97662,25.05924,1195.7288,0.0,25.047134847119185,0.07359099217858564,False,False,stable
120,819.97662,16.53704,992.5661,0.0,16.535248393899394,0.07544205355500369,False,True,stable
120,819.97662,18.86425,488.19182,0.0,18.86026859068832,0.08205467422703773,False,False,stable
120,819.97662,20.17536,216.70110000000005,0.0,20.173319177536072,0.10831271937448012,False,False,stable
121,819.96753,25.05924,1199.58502,0.0,25.0471571707835,0.07354866928705152,False,True,stable
121,819.96753,16.53704,991.22186,0.0,16.53536242873012,0.07543274736936552,False,True,stable
121,819.96753,18.86425,486.8738,0.0,18.86051527061845,0.08214122872133985,False,True,stable
121,819.96753,20.17536,217.70002000000005,0.0,20.17361416529003,0.10805970151427498,False,True,stable
122,819.98132,25.05924,1196.3270200000002,0.0,25.047158178344915,0.07352715011544438,False,True,stable
122,819.98132,16.53704,992.0469999999999,0.0,16.535245894062435,0.07538959515688201,False,False,stable
122,819.98132,18.86425,486.7210800000001,0.0,18.86047068650279,0.08199634216382815,False,False,stable
122,819.98132,20.17536,216.32852000000003,0.0,20.17314984682874,0.10793239452148322,False,True,stable
123,820.01562,25.05924,1191.3137,0.0,25.047207973486078,0.0734941029658788,False,True,stable
123,820.01562,16.53704,988.3971599999999,0.0,16.53543051453309,0.07536121726913236,False,True,stable
123,820.01562,18.86425,486.62420000000003,0.0,18.860487898656615,0.08200347709758654,False,False,stable
123,820.01562,20.17536,215.49829999999997,0.0,20.17347433809519,0.10821269311054407,False,False,stable
124,820.0481,25.05924,1192.3281200000001,0.0,25.04724649459767,0.07345269420748284,False,True,stable
124,820.0481,16.53704,986.13336,0.0,16.535462522397136,0.07549512149040415,False,True,stable
124,820.0481,18.86425,487.52668000000006,0.0,18.860589114934758,0.08197154796699954,False,True,stable
124,820.0481,20.17536,216.64018000000002,0.0,20.17345271241665,0.10782649248064002,False,True,stable
125,820.00781,25.05924,1190.45812,0.0,25.04714070986381,0.0734580539400615,False,True,stable
125,820.00781,16.53704,985.6711600000001,0.0,16.535409252302404,0.07540527408261004,False,False,stable
125,820.00781,18.86425,485.032,0.0,18.860377139586635,0.08182011682950442,False,True,stable
125,820.00781,20.17536,215.85215999999997,0.0,20.173411829680465,0.1079443605232975,False,False,stable
126,820.00891,25.05924,1190.6653600000002,0.0,25.047357829451308,0.07350242733711447,False,False,stable
126,820.00891,16.53704,983.6926599999999,0.0,16.535407715353244,0.07538736761533199,False,True,stable
126,820.00891,18.86425,483.58680000000004,0.0,18.860301860133365,0.08193231591590684,False,True,stable
126,820.00891,20.17536,215.60028000000003,0.0,20.173292289034755,0.10814658421972986,False,False,stable
127,819.99768,25.05924,1188.0710000000001,0.0,25.047135004711166,0.07343708289025133,False,True,stable
127,819.99768,16.53704,981.8401799999999,0.0,16.535258699394717,0.07546823580238639,False,True,stable
127,819.99768,18.86425,485.64362,0.0,18.860209714763574,0.081957212472954,False,True,stable
127,819.99768,20.17536,214.60896000000002,0.0,20.173176210445448,0.10811421524669641,False,False,stable
128,819.99829,25.05924,1206.9147799999998,0.0,25.04752427819175,0.07346082918352258,False,True,stable
128,819.99829,16.53704,992.8232599999999,0.0,16.535398275039405,0.0753696084822638,False,True,stable
128,819.99829,18.86425,491.28015999999997,0.0,18.860396579585576,0.08186461373629046,False,True,stable
128,819.99829,20.17536,217.14006,0.0,20.173487556992484,0.10803137741625869,False,False,stable
129,819.99231,25.05924,1203.13272,0.0,25.0474947787725,0.07333726313916063,False,True,stable
129,819.99231,16.53704,991.14,0.0,16.535541738489503,0.07543141706794561,False,True,stable
129,819.99231,18.86425,490.18292,0.0,18.860680559616533,0.08190223905656203,False,True,stable
129,819.99231,20.17536,217.30106,0.0,20.173650190069246,0.10815257766974673,False,False,stable
130,820.04498,25.05924,1194.22608,0.0,25.047347976430615,0.07341447158414748,False,True,stable
130,820.04498,16.53704,989.1908599999999,0.0,16.535419797032446,0.07534371117053928,False,True,stable
130,820.04498,18.86425,488.26611999999994,0.0,18.86022552167646,0.08189345532379069,False,True,stable
130,820.04498,20.17536,216.48201999999998,0.0,20.173369804528598,0.10820511459232975,False,False,stable
131,None,25.05924,240.84454999999997,0.0,25.047425394957777,0.07346289032590692,False,True,shrinking
131,None,16.53704,197.49581600000002,0.0,16.535408949021075,0.07537116173814844,False,True,shrinking
131,None,18.86425,97.77656199999998,0.0,18.86055090607662,0.08182391479259851,False,True,shrinking
131,None,20.17536,43.241912,0.0,20.173261709077327,0.10829217271326728,False,False,shrinking
