    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   14,     28.89,        3,    65198,   1.0000,    69741,      736,     0000, 4.6013681e-05,        0,        0,        3,    68907,    68613,        0,        0,        0,        0,       -2,     2753,    10126,     1468,     1443,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   15,    28.895,       10,    65186,   1.0000,    69731,      736,     0000, 0.00015340717,        0,        0,       12,    68896,    68573,        0,        0,        0,        0,       -2,     2829,    10135,     1327,     1456,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   16,      28.9,       10,    65197,   1.0000,    69747,      737,     0000, 0.00015338129,        0,        0,       10,    68889,    68572,        0,        0,        0,        0,       -2,     2627,     9981,     1422,     1406,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   17,    28.905,        4,    65236,   1.0000,    69774,      736,     0000, 6.1315838e-05,        0,        0,        4,    68875,    68618,        0,        0,        0,        0,       -2,     2758,    10055,     1481,     1483,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   18,     28.91,       11,    65266,   1.0000,    69817,      737,     0000, 0.00016854105,        0,        0,       11,    68929,    68637,        0,        0,        0,        0,       -2,     2775,    10067,     1450,     1437,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   19,    28.915,        8,    65230,   1.0000,    69784,      736,     0000, 0.00012264296,        0,        0,        8,    68895,    68581,        0,        0,        0,        0,       -2,     2782,    10010,     1373,     1418,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20,     28.92,       12,    65191,   1.0000,    69742,      736,     0000, 0.00018407449,        0,        0,       12,    68820,    68546,        0,        0,        0,        0,       -2,     2833,    10207,     1480,     1463,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21,    28.925,        3,    65288,   1.0000,    69843,      734,     0000, 4.5950251e-05,        0,        0,        4,    68904,    68641,        0,        0,        0,        0,       -2,     2714,     9912,     1340,     1412,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22,     28.93,        5,    65333,   1.0000,    69888,      736,     0000, 7.6531003e-05,        0,        0,        5,    68991,    68622,        0,        0,        0,        0,       -2,     2770,    10122,     1420,     1450,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23,    28.935,        6,    65361,   1.0000,    69911,      735,     0000, 9.1797861e-05,        0,        0,        7,    68956,    68675,        0,        0,        0,        0,       -2,     2678,     9924,     1375,     1419,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24,     28.94,        9,    65255,   1.0000,    69803,      736,     0000, 0.00013792047,        0,        0,        9,    68834,    68583,        0,        0,        0,        0,       -2,     2686,     9903,     1375,     1329,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25,    28.945,        7,    65231,   1.0000,    69779,      736,     0000, 0.00010731094,        0,        0,        7,    68820,    68533,        0,        0,        0,        0,       -2,     2730,    10111,     1432,     1453,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26,     28.95,        5,    65269,   1.0000,    69825,      735,     0000, 7.6606046e-05,        0,        0,        5,    68851,    68534,        0,        0,        0,        0,       -2,     2740,    10122,     1394,     1446,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27,    28.955,       12,    65242,   1.0000,    69800,      735,     0000, 0.0001839306,        0,        0,       13,    68820,    68502,        0,        0,        0,        0,       -2,     2804,    10150,     1485,     1467,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28,     28.96,       13,    65315,   1.0000,    69884,      736,     0000, 0.00019903544,        0,        0,       14,    68890,    68523,        0,        0,        0,        0,       -2,     2724,    10003,     1398,     1416,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29,    28.965,       13,    65337,   1.0000,    69901,      735,     0000, 0.00019896843,        0,        0,       14,    68861,    68599,        0,        0,        0,        0,       -2,     2771,    10157,     1464,     1422,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30,     28.97,        9,    65179,   1.0000,    69727,      734,     0000, 0.00013808128,        0,        0,        9,    68663,    68443,        0,        0,        0,        0,       -2,     2792,     9998,     1400,     1406,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31,    28.975,       16,    65254,   1.0000,    69794,      735,     0000, 0.0002451957,        0,        0,       16,    68741,    68449,        0,        0,        0,        0,       -2,     2688,     9964,     1421,     1429,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32,     28.98,       12,    65164,   1.0000,    69703,      735,     0000, 0.00018415076,        0,        0,       12,    68589,    68402,        0,        0,        0,        0,       -2,     2619,     9833,     1434,     1423,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33,    28.985,       12,    65140,   1.0000,    69660,      734,     0000, 0.00018421861,        0,        0,       13,    68550,    68321,        0,        0,        0,        0,       -2,     2714,     9942,     1422,     1392,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34,     28.99,       23,    65114,   1.0000,    69649,      737,     0000, 0.00035322665,        0,        0,       23,    68536,    68304,        0,        0,        0,        0,       -2,     2744,    10029,     1459,     1423,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35,    28.995,       31,    65114,   1.0000,    69656,      735,     0000, 0.00047608809,        0,        0,       31,    68523,    68323,        0,        0,        0,        0,       -2,     2802,     9972,     1363,     1393,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36,        29,       64,    64993,   1.0000,    69527,      737,     0000, 0.00098472143,        0,        0,       64,    68380,    68182,        0,        0,        0,        0,       -2,     2818,     9979,     1368,     1415,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37,    29.005,      208,    65032,   1.0000,    69569,      736,     0000, 0.0031984254,        0,        0,      208,    68473,    68115,        0,        0,        0,        0,       -2,     2692,     9899,     1380,     1445,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38,     29.01,      353,    65108,   1.0000,    69638,      736,     0000, 0.0054217608,        0,        0,      354,    68528,    68202,        0,        0,        0,        0,       -2,     2668,     9857,     1326,     1330,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39,    29.015,      384,    65121,   1.0000,    69658,      735,     0000, 0.0058967153,        0,        0,      385,    68546,    68187,        0,        0,        0,        0,       -2,     2697,    10098,     1426,     1404,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40,     29.02,      190,    65120,   1.0000,    69650,      736,     0000, 0.0029176904,        0,        0,      191,    68573,    68179,        0,        0,        0,        0,       -2,     2777,    10099,     1458,     1450,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41,    29.025,       69,    65135,   1.0000,    69671,      736,     0000, 0.0010593383,        0,        0,       69,    68569,    68245,        0,        0,        0,        0,       -2,     2736,     9998,     1402,     1423,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42,     29.03,       20,    65087,   1.0000,    69605,      735,     0000, 0.00030728102,        0,        0,       20,    68549,    68173,        0,        0,        0,        0,       -2,     2611,     9714,     1417,     1406,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43,    29.035,       13,    65040,   1.0000,    69564,      736,     0000, 0.000199877,        0,        0,       13,    68506,    68157,        0,        0,        0,        0,       -2,     2733,     9974,     1413,     1489,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44,     29.04,       13,    65157,   1.0000,    69709,      736,     0000, 0.00019951809,        0,        0,       14,    68626,    68286,        0,        0,        0,        0,       -2,     2765,    10197,     1469,     1395,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45,    29.045,       14,    65189,   1.0000,    69737,      735,     0000, 0.00021476016,        0,        0,       15,    68635,    68323,        0,        0,        0,        0,       -2,     2725,     9921,     1346,     1386,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46,     29.05,       14,    65136,   1.0000,    69663,      736,     0000, 0.00021493491,        0,        0,       14,    68555,    68279,        0,        0,        0,        0,       -2,     2807,    10002,     1453,     1451,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47,    29.055,        7,    65100,   1.0000,    69637,      735,     0000, 0.00010752688,        0,        0,        7,    68533,    68216,        0,        0,        0,        0,       -2,     2762,     9991,     1401,     1429,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48,     29.06,        7,    65063,   1.0000,    69601,      736,     0000, 0.00010758803,        0,        0,        7,    68500,    68124,        0,        0,        0,        0,       -2,     2728,     9926,     1452,     1382,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49,    29.065,        9,    65125,   1.0000,    69668,      735,     0000, 0.00013819578,        0,        0,        9,    68594,    68138,        0,        0,        0,        0,       -2,     2645,    10064,     1405,     1359,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50,     29.07,        9,    65141,   1.0000,    69682,      733,     0000, 0.00013816183,        0,        0,        9,    68581,    68194,        0,        0,        0,        0,       -2,     2705,    10030,     1403,     1394,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51,    29.075,       14,    65181,   1.0000,    69707,      736,     0000, 0.00021478652,        0,        0,       14,    68538,    68254,        0,        0,        0,        0,       -2,     2811,    10256,     1451,     1471,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52,     29.08,        6,    65153,   1.0000,    69698,      735,     0000, 9.2090924e-05,        0,        0,        6,    68505,    68191,        0,        0,        0,        0,       -2,     2810,    10119,     1387,     1437,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53,    29.085,        7,    65078,   1.0000,    69629,      735,     0000, 0.00010756323,        0,        0,        7,    68438,    68100,        0,        0,        0,        0,       -2,     2697,     9935,     1492,     1377,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54,     29.09,        3,    65129,   1.0000,    69661,      734,     0000, 4.606243e-05,        0,        0,        4,    68452,    68131,        0,        0,        0,        0,       -2,     2693,     9945,     1381,     1388,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55,    29.095,        9,    65107,   1.0000,    69634,      733,     0000, 0.00013823398,        0,        0,       10,    68386,    68130,        0,        0,        0,        0,       -2,     2690,     9888,     1420,     1403,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56,      29.1,       11,    65190,   1.0000,    69716,      734,     0000, 0.00016873754,        0,        0,       11,    68464,    68178,        0,        0,        0,        0,       -2,     2742,     9981,     1385,     1364,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57,    29.105,       14,    65052,   1.0000,    69579,      733,     0000, 0.00021521245,        0,        0,       14,    68306,    68053,        0,        0,        0,        0,       -2,     2756,    10046,     1444,     1387,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58,     29.11,       10,    65024,   1.0000,    69548,      735,     0000, 0.00015378937,        0,        0,       11,    68277,    67985,        0,        0,        0,        0,       -2,     2776,    10151,     1415,     1516,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59,    29.115,       11,    65074,   1.0000,    69602,      734,     0000, 0.00016903833,        0,        0,       11,    68322,    68031,        0,        0,        0,        0,       -2,     2683,    10016,     1418,     1410,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60,     29.12,        6,    65066,   1.0000,    69597,      734,     0000, 9.221406e-05,        0,        0,        7,    68352,    67970,        0,        0,        0,        0,       -2,     2725,     9874,     1349,     1423,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61,    29.125,        7,    65067,   1.0000,    69599,      735,     0000, 0.00010758142,        0,        0,        9,    68377,    67957,        0,        0,        0,        0,       -2,     2689,     9944,     1424,     1427,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62,     29.13,        8,    65105,   1.0000,    69632,      733,     0000, 0.00012287843,        0,        0,        9,    68404,    68001,        0,        0,        0,        0,       -2,     2791,    10037,     1435,     1463,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63,    29.135,        7,    65046,   1.0000,    69584,      734,     0000, 0.00010761615,        0,        0,        7,    68360,    67962,        0,        0,        0,        0,       -2,     2666,     9700,     1339,     1361,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64,     29.14,        8,    65008,   1.0000,    69527,      734,     0000, 0.00012306178,        0,        0,        8,    68287,    67947,        0,        0,        0,        0,       -2,     2810,    10104,     1460,     1424,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65,    29.145,       10,    65123,   1.0000,    69657,      734,     0000, 0.00015355558,        0,        0,       10,    68416,    68062,        0,        0,        0,        0,       -2,     2757,     9941,     1429,     1438,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66,     29.15,        5,    65117,   1.0000,    69668,      735,     0000, 7.6784864e-05,        0,        0,        6,    68420,    68091,        0,        0,        0,        0,       -2,     2797,    10040,     1366,     1501,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67,    29.155,       15,    65098,   1.0000,    69648,      735,     0000, 0.00023042183,        0,        0,       15,    68416,    68075,        0,        0,        0,        0,       -2,     2698,     9825,     1363,     1440,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68,     29.16,        8,    65028,   1.0000,    69578,      735,     0000, 0.00012302393,        0,        0,        9,    68315,    68083,        0,        0,        0,        0,       -2,     2679,     9982,     1427,     1437,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69,    29.165,        8,    65012,   1.0000,    69549,      735,     0000, 0.00012305421,        0,        0,        8,    68304,    68089,        0,        0,        0,        0,       -2,     2659,    10047,     1371,     1389,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70,     29.17,        8,    64915,   1.0000,    69445,      735,     0000, 0.00012323808,        0,        0,        8,    68206,    67997,        0,        0,        0,        0,       -2,     2698,     9980,     1383,     1360,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71,    29.175,        9,    64948,   1.0000,    69473,      736,     0000, 0.0001385724,        0,        0,        9,    68306,    67985,        0,        0,        0,        0,       -2,     2688,     9983,     1408,     1422,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72,     29.18,        7,    65029,   1.0000,    69578,      736,     0000, 0.00010764428,        0,        0,        8,    68441,    68079,        0,        0,        0,        0,       -2,     2738,     9988,     1456,     1414,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73,    29.185,       10,    65063,   1.0000,    69596,      735,     0000, 0.00015369719,        0,        0,       13,    68481,    68107,        0,        0,        0,        0,       -2,     2833,     9939,     1390,     1450,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74,     29.19,       11,    65057,   1.0000,    69600,      734,     0000, 0.0001690825,        0,        0,       11,    68476,    68110,        0,        0,        0,        0,       -2,     2694,    10098,     1440,     1386,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75,    29.195,        9,    65009,   1.0000,    69533,      734,     0000, 0.00013844237,        0,        0,        9,    68417,    68077,        0,        0,        0,        0,       -2,     2752,    10049,     1428,     1497,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76,      29.2,        9,    65017,   1.0000,    69537,      736,     0000, 0.00013842533,        0,        0,        9,    68391,    68128,        0,        0,        0,        0,       -2,     2718,     9931,     1379,     1450,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77,    29.205,       16,    64923,   1.0000,    69450,      736,     0000, 0.00024644579,        0,        0,       17,    68317,    68027,        0,        0,        0,        0,       -2,     2663,     9892,     1418,     1374,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78,     29.21,        7,    64952,   1.0000,    69485,      735,     0000, 0.00010777189,        0,        0,        8,    68356,    68057,        0,        0,        0,        0,       -2,     2803,    10075,     1389,     1490,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79,    29.215,       10,    64943,   1.0000,    69461,      735,     0000, 0.00015398118,        0,        0,       10,    68331,    68063,        0,        0,        0,        0,       -2,     2692,    10175,     1432,     1427,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80,     29.22,        9,    65000,   1.0000,    69528,      735,     0000, 0.00013846154,        0,        0,        9,    68436,    68083,        0,        0,        0,        0,       -2,     2732,    10046,     1466,     1389,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81,    29.225,        5,    65049,   1.0000,    69584,      735,     0000, 7.6865132e-05,        0,        0,        5,    68455,    68156,        0,        0,        0,        0,       -2,     2740,    10180,     1417,     1461,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82,     29.23,       12,    65095,   1.0000,    69639,      735,     0000, 0.00018434596,        0,        0,       12,    68523,    68210,        0,        0,        0,        0,       -2,     2678,     9980,     1379,     1359,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83,    29.235,       10,    65047,   1.0000,    69584,      735,     0000, 0.00015373499,        0,        0,       12,    68448,    68208,        0,        0,        0,        0,       -2,     2656,     9842,     1357,     1364,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84,     29.24,       12,    64996,   1.0000,    69553,      735,     0000, 0.00018462675,        0,        0,       14,    68436,    68116,        0,        0,        0,        0,       -2,     2828,    10209,     1455,     1481,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85,    29.245,        8,    64997,   1.0000,    69531,      735,     0000, 0.0001230826,        0,        0,        8,    68385,    68159,        0,        0,        0,        0,       -2,     2670,     9929,     1411,     1441,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   86,     29.25,        4,    64949,   1.0000,    69468,      737,     0000, 6.1586783e-05,        0,        0,        4,    68298,    68130,        0,        0,        0,        0,       -2,     2718,    10040,     1409,     1438,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   87,    29.255,        6,    65008,   1.0000,    69542,      735,     0000, 9.2296333e-05,        0,        0,        6,    68388,    68170,        0,        0,        0,        0,       -2,     2789,    10196,     1486,     1417,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   88,     29.26,        6,    64972,   1.0000,    69511,      736,     0000, 9.2347473e-05,        0,        0,        8,    68374,    68103,        0,        0,        0,        0,       -2,     2691,    10001,     1407,     1421,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
