    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   10, 27.1640039,       15,    64933,   1.0000,    69473,      730,     0000, 0.00023100735,        0,        0,       16,    68069,    67747,        0,        0,        0,        0,       -2,     2718,     9792,     1371,     1398,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   11, 27.1690039,       12,    64905,   1.0000,    69428,      730,     0000, 0.0001848856,        0,        0,       12,    68036,    67749,        0,        0,        0,        0,       -2,     2711,     9897,     1444,     1410,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   12, 27.1740039,        8,    64889,   1.0000,    69410,      728,     0000, 0.00012328746,        0,        0,        9,    68050,    67729,        0,        0,        0,        0,       -2,     2774,     9961,     1331,     1479,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   13, 27.1790039,       12,    64905,   1.0000,    69417,      731,     0000, 0.0001848856,        0,        0,       13,    68035,    67785,        0,        0,        0,        0,       -2,     2640,     9936,     1411,     1404,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   14, 27.1840039,        8,    64794,   1.0000,    69309,      731,     0000, 0.00012346822,        0,        0,        9,    67912,    67744,        0,        0,        0,        0,       -2,     2682,    10074,     1428,     1426,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   15, 27.1890039,        8,    64825,   1.0000,    69358,      730,     0000, 0.00012340918,        0,        0,        9,    68018,    67765,        0,        0,        0,        0,       -2,     2807,    10310,     1411,     1433,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   16, 27.1940039,       12,    64892,   1.0000,    69411,      730,     0000, 0.00018492264,        0,        0,       12,    68119,    67834,        0,        0,        0,        0,       -2,     2649,     9758,     1355,     1388,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   17, 27.1990039,       10,    64866,   1.0000,    69392,      731,     0000, 0.00015416397,        0,        0,       10,    68098,    67819,        0,        0,        0,        0,       -2,     2710,     9795,     1333,     1438,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   18, 27.2040039,        8,    64727,   1.0000,    69241,      730,     0000, 0.00012359603,        0,        0,        8,    67942,    67756,        0,        0,        0,        0,       -2,     2570,     9732,     1395,     1346,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   19, 27.2090039,       14,    64751,   1.0000,    69280,      730,     0000, 0.00021621288,        0,        0,       16,    67988,    67736,        0,        0,        0,        0,       -2,     2675,     9960,     1360,     1469,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20, 27.2140039,        7,    64827,   1.0000,    69338,      731,     0000, 0.0001079797,        0,        0,        7,    68090,    67759,        0,        0,        0,        0,       -2,     2747,    10027,     1404,     1346,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21, 27.2190039,        9,    64857,   1.0000,    69371,      731,     0000, 0.00013876683,        0,        0,       11,    68138,    67790,        0,        0,        0,        0,       -2,     2810,     9914,     1451,     1458,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22, 27.2240039,       14,    64794,   1.0000,    69315,      730,     0000, 0.00021606939,        0,        0,       14,    68038,    67796,        0,        0,        0,        0,       -2,     2771,    10143,     1404,     1467,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23, 27.2290039,        9,    64815,   1.0000,    69345,      731,     0000, 0.00013885675,        0,        0,       10,    68071,    67795,        0,        0,        0,        0,       -2,     2725,     9894,     1348,     1392,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24, 27.2340039,       10,    64874,   1.0000,    69406,      732,     0000, 0.00015414496,        0,        0,       10,    68145,    67827,        0,        0,        0,        0,       -2,     2770,    10017,     1440,     1437,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25, 27.2390039,       16,    64899,   1.0000,    69419,      730,     0000, 0.00024653693,        0,        0,       16,    68156,    67880,        0,        0,        0,        0,       -2,     2713,     9803,     1369,     1338,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26, 27.2440039,       13,    64784,   1.0000,    69305,      730,     0000, 0.00020066683,        0,        0,       14,    68057,    67754,        0,        0,        0,        0,       -2,     2726,     9995,     1451,     1401,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27, 27.2490039,       17,    64751,   1.0000,    69260,      730,     0000, 0.00026254421,        0,        0,       18,    68003,    67744,        0,        0,        0,        0,       -2,     2660,     9748,     1346,     1404,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28, 27.2540039,       18,    64741,   1.0000,    69253,      732,     0000, 0.00027803092,        0,        0,       18,    67990,    67744,        0,        0,        0,        0,       -2,     2751,     9898,     1431,     1420,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29, 27.2590039,       15,    64792,   1.0000,    69301,      732,     0000, 0.00023151006,        0,        0,       15,    68047,    67806,        0,        0,        0,        0,       -2,     2750,    10029,     1454,     1457,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30, 27.2640039,       23,    64653,   1.0000,    69156,      731,     0000, 0.00035574529,        0,        0,       24,    67917,    67706,        0,        0,        0,        0,       -2,     2769,     9884,     1440,     1389,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31, 27.2690039,       26,    64681,   1.0000,    69180,      731,     0000, 0.00040197276,        0,        0,       27,    67979,    67743,        0,        0,        0,        0,       -2,     2747,     9922,     1417,     1456,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32, 27.2740039,       24,    64734,   1.0000,    69248,      731,     0000, 0.00037074798,        0,        0,       25,    68132,    67745,        0,        0,        0,        0,       -2,     2688,     9896,     1423,     1445,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33, 27.2790039,       32,    64717,   1.0000,    69227,      731,     0000, 0.0004944605,        0,        0,       34,    68113,    67798,        0,        0,        0,        0,       -2,     2656,     9749,     1422,     1365,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34, 27.2840039,       44,    64700,   1.0000,    69226,      732,     0000, 0.00068006182,        0,        0,       44,    68112,    67849,        0,        0,        0,        0,       -2,     2790,    10119,     1416,     1475,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35, 27.2890039,       69,    64788,   1.0000,    69313,      729,     0000, 0.001065012,        0,        0,       69,    68255,    67901,        0,        0,        0,        0,       -2,     2699,    10034,     1399,     1477,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36, 27.2940039,      116,    64842,   1.0000,    69369,      730,     0000, 0.0017889639,        0,        0,      116,    68314,    67987,        0,        0,        0,        0,       -2,     2662,     9945,     1398,     1394,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37, 27.2990039,      294,    64865,   1.0000,    69389,      729,     0000, 0.0045324906,        0,        0,      295,    68334,    68045,        0,        0,        0,        0,       -2,     2726,    10055,     1395,     1449,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38, 27.3040039,      734,    64863,   1.0000,    69382,      730,     0000, 0.011316159,        0,        0,      735,    68391,    68020,        0,        0,        0,        0,       -2,     2715,     9791,     1406,     1372,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39, 27.3090039,     1541,    64893,   1.0000,    69402,      733,     0000, 0.023746783,        0,        0,     1541,    68364,    68143,        0,        0,        0,        0,       -2,     2704,     9888,     1405,     1391,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40, 27.3140039,     1895,    64870,   1.0000,    69389,      733,     0000, 0.029212271,        0,        0,     1894,    68393,    68089,        0,        0,        0,        0,       -2,     2722,     9933,     1390,     1413,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41, 27.3190039,     1025,    64793,   1.0000,    69291,      734,     0000, 0.01581961,        0,        0,     1025,    68308,    68056,        0,        0,        0,        0,       -2,     2728,     9887,     1385,     1421,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42, 27.3240039,      309,    64752,   1.0000,    69263,      733,     0000, 0.0047720534,        0,        0,      309,    68320,    68039,        0,        0,        0,        0,       -2,     2793,     9968,     1413,     1468,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43, 27.3290039,      117,    64800,   1.0000,    69321,      733,     0000, 0.0018055556,        0,        0,      117,    68405,    68114,        0,        0,        0,        0,       -2,     2695,     9885,     1423,     1427,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44, 27.3340039,       54,    64683,   1.0000,    69184,      734,     0000, 0.00083484068,        0,        0,       54,    68286,    68023,        0,        0,        0,        0,       -2,     2747,     9898,     1425,     1451,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45, 27.3390039,       32,    64680,   1.0000,    69190,      734,     0000, 0.00049474335,        0,        0,       32,    68279,    68107,        0,        0,        0,        0,       -2,     2666,    10036,     1372,     1474,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46, 27.3440039,       34,    64631,   1.0000,    69137,      734,     0000, 0.00052606334,        0,        0,       35,    68262,    68075,        0,        0,        0,        0,       -2,     2721,     9939,     1376,     1411,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47, 27.3490039,       20,    64723,   1.0000,    69224,      733,     0000, 0.00030900916,        0,        0,       20,    68406,    68135,        0,        0,        0,        0,       -2,     2681,     9901,     1461,     1339,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48, 27.3540039,       23,    64747,   1.0000,    69261,      732,     0000, 0.00035522881,        0,        0,       24,    68458,    68201,        0,        0,        0,        0,       -2,     2686,     9885,     1454,     1450,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49, 27.3590039,       16,    64711,   1.0000,    69206,      733,     0000, 0.00024725317,        0,        0,       17,    68430,    68186,        0,        0,        0,        0,       -2,     2696,     9798,     1448,     1406,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50, 27.3640039,       16,    64658,   1.0000,    69162,      733,     0000, 0.00024745584,        0,        0,       16,    68388,    68198,        0,        0,        0,        0,       -2,     2591,     9839,     1377,     1435,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51, 27.3690039,        5,    64669,   1.0000,    69176,      734,     0000, 7.7316798e-05,        0,        0,        6,    68456,    68187,        0,        0,        0,        0,       -2,     2704,     9825,     1378,     1444,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52, 27.3740039,       11,    64721,   1.0000,    69246,      734,     0000, 0.00016996029,        0,        0,       11,    68556,    68229,        0,        0,        0,        0,       -2,     2751,     9961,     1355,     1370,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53, 27.3790039,       11,    64775,   1.0000,    69268,      733,     0000, 0.0001698186,        0,        0,       12,    68609,    68296,        0,        0,        0,        0,       -2,     2688,     9968,     1467,     1405,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54, 27.3840039,       13,    64743,   1.0000,    69236,      732,     0000, 0.00020079391,        0,        0,       13,    68604,    68302,        0,        0,        0,        0,       -2,     2789,    10081,     1398,     1454,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55, 27.3890039,       13,    64661,   1.0000,    69164,      733,     0000, 0.00020104855,        0,        0,       13,    68531,    68222,        0,        0,        0,        0,       -2,     2763,     9910,     1423,     1376,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56, 27.3940039,        9,    64657,   1.0000,    69164,      733,     0000, 0.00013919607,        0,        0,        9,    68523,    68245,        0,        0,        0,        0,       -2,     2831,    10031,     1391,     1431,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57, 27.3990039,       13,    64662,   1.0000,    69184,      732,     0000, 0.00020104544,        0,        0,       15,    68529,    68258,        0,        0,        0,        0,       -2,     2710,    10095,     1401,     1428,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58, 27.4040039,       12,    64714,   1.0000,    69222,      734,     0000, 0.00018543128,        0,        0,       12,    68576,    68353,        0,        0,        0,        0,       -2,     2802,     9959,     1393,     1447,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59, 27.4090039,       10,    64699,   1.0000,    69215,      734,     0000, 0.00015456189,        0,        0,       10,    68553,    68385,        0,        0,        0,        0,       -2,     2629,     9868,     1421,     1372,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60, 27.4140039,        3,    64637,   1.0000,    69135,      732,     0000, 4.6413045e-05,        0,        0,        3,    68538,    68228,        0,        0,        0,        0,       -2,     2642,     9872,     1367,     1423,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61, 27.4190039,       12,    64716,   1.0000,    69230,      733,     0000, 0.00018542555,        0,        0,       12,    68618,    68319,        0,        0,        0,        0,       -2,     2742,     9994,     1384,     1414,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62, 27.4240039,       15,    64680,   1.0000,    69198,      733,     0000, 0.00023191095,        0,        0,       15,    68634,    68293,        0,        0,        0,        0,       -2,     2693,     9843,     1363,     1445,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63, 27.4290039,        7,    64684,   1.0000,    69179,      733,     0000, 0.00010821842,        0,        0,        7,    68640,    68298,        0,        0,        0,        0,       -2,     2712,     9827,     1397,     1412,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64, 27.4340039,       12,    64700,   1.0000,    69209,      733,     0000, 0.00018547141,        0,        0,       13,    68669,    68338,        0,        0,        0,        0,       -2,     2713,    10046,     1427,     1415,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65, 27.4390039,        3,    64769,   1.0000,    69282,      731,     0000, 4.6318455e-05,        0,        0,        4,    68727,    68436,        0,        0,        0,        0,       -2,     2657,     9880,     1288,     1404,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66, 27.4440039,       12,    64805,   1.0000,    69311,      730,     0000, 0.0001851709,        0,        0,       13,    68762,    68439,        0,        0,        0,        0,       -2,     2711,    10005,     1408,     1412,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67, 27.4490039,        9,    64701,   1.0000,    69203,      730,     0000, 0.0001391014,        0,        0,        9,    68636,    68338,        0,        0,        0,        0,       -2,     2655,     9884,     1375,     1418,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68, 27.4540039,       10,    64618,   1.0000,    69124,      730,     0000, 0.00015475564,        0,        0,       11,    68527,    68295,        0,        0,        0,        0,       -2,     2718,     9812,     1416,     1452,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69, 27.4590039,        9,    64646,   1.0000,    69161,      730,     0000, 0.00013921975,        0,        0,        9,    68553,    68356,        0,        0,        0,        0,       -2,     2751,     9984,     1376,     1430,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70, 27.4640039,        6,    64674,   1.0000,    69180,      731,     0000, 9.2772985e-05,        0,        0,        7,    68613,    68344,        0,        0,        0,        0,       -2,     2635,     9813,     1456,     1355,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71, 27.4690039,       11,    64674,   1.0000,    69172,      732,     0000, 0.0001700838,        0,        0,       11,    68590,    68349,        0,        0,        0,        0,       -2,     2749,     9973,     1345,     1477,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72, 27.4740039,        7,    64655,   1.0000,    69154,      732,     0000, 0.00010826696,        0,        0,        7,    68554,    68371,        0,        0,        0,        0,       -2,     2695,     9963,     1381,     1485,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73, 27.4790039,        7,    64687,   1.0000,    69182,      731,     0000, 0.0001082134,        0,        0,        7,    68633,    68326,        0,        0,        0,        0,       -2,     2782,     9994,     1382,     1399,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74, 27.4840039,       14,    64710,   1.0000,    69229,      732,     0000, 0.00021634987,        0,        0,       15,    68652,    68348,        0,        0,        0,        0,       -2,     2706,     9848,     1408,     1388,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75, 27.4890039,       14,    64694,   1.0000,    69201,      732,     0000, 0.00021640338,        0,        0,       15,    68631,    68314,        0,        0,        0,        0,       -2,     2677,    10001,     1446,     1412,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76, 27.4940039,       12,    64656,   1.0000,    69154,      731,     0000, 0.00018559762,        0,        0,       12,    68580,    68274,        0,        0,        0,        0,       -2,     2640,    10020,     1401,     1415,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77, 27.4990039,        8,    64666,   1.0000,    69147,      732,     0000, 0.00012371262,        0,        0,        9,    68545,    68291,        0,        0,        0,        0,       -2,     2714,     9889,     1385,     1407,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78, 27.5040039,        5,    64726,   1.0000,    69225,      731,     0000, 7.724871e-05,        0,        0,        5,    68646,    68287,        0,        0,        0,        0,       -2,     2652,     9848,     1436,     1394,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79, 27.5090039,       13,    64827,   1.0000,    69318,      730,     0000, 0.00020053373,        0,        0,       13,    68747,    68330,        0,        0,        0,        0,       -2,     2706,     9818,     1373,     1378,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80, 27.5140039,       12,    64721,   1.0000,    69221,      730,     0000, 0.00018541123,        0,        0,       12,    68613,    68277,        0,        0,        0,        0,       -2,     2653,     9847,     1325,     1448,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81, 27.5190039,        8,    64685,   1.0000,    69189,      731,     0000, 0.00012367628,        0,        0,        8,    68528,    68292,        0,        0,        0,        0,       -2,     2587,     9626,     1301,     1385,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82, 27.5240039,       13,    64717,   1.0000,    69238,      730,     0000, 0.00020087458,        0,        0,       16,    68563,    68298,        0,        0,        0,        0,       -2,     2736,     9991,     1422,     1426,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83, 27.5290039,        6,    64723,   1.0000,    69239,      730,     0000, 9.2702749e-05,        0,        0,        7,    68548,    68295,        0,        0,        0,        0,       -2,     2713,     9875,     1397,     1407,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84, 27.5340039,        6,    64708,   1.0000,    69211,      731,     0000, 9.2724238e-05,        0,        0,        6,    68520,    68258,        0,        0,        0,        0,       -2,     2644,     9778,     1386,     1407,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85, 27.5390039,       18,    64727,   1.0000,    69236,      730,     0000, 0.00027809106,        0,        0,       19,    68518,    68298,        0,        0,        0,        0,       -2,     2652,    10013,     1390,     1355,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   86, 27.5440039,        9,    64723,   1.0000,    69228,      730,     0000, 0.00013905412,        0,        0,        9,    68495,    68284,        0,        0,        0,        0,       -2,     2718,     9950,     1394,     1436,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   87, 27.5490039,        9,    64825,   1.0000,    69333,      731,     0000, 0.00013883533,        0,        0,       10,    68585,    68366,        0,        0,        0,        0,       -2,     2632,     9925,     1422,     1403,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
