    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   26, 18.8369141,        3,    64799,   1.0000,    69321,      735,     0000, 4.6297011e-05,        0,        0,        3,    68305,    67990,        0,        0,        0,        0,       -2,     1531,     5559,      761,      753,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27, 18.8398828,        4,    64833,   1.0000,    69339,      734,     0000, 6.1696975e-05,        0,        0,        4,    68347,    67992,        0,        0,        0,        0,       -2,     1488,     5663,      783,      797,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28, 18.842832,        5,    64814,   1.0000,    69321,      733,     0000, 7.7143827e-05,        0,        0,        5,    68305,    67983,        0,        0,        0,        0,       -2,     1601,     5886,      840,      828,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29, 18.8458008,        3,    64848,   1.0000,    69360,      734,     0000, 4.6262028e-05,        0,        0,        5,    68320,    68022,        0,        0,        0,        0,       -2,     1548,     5597,      771,      832,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30,  18.84875,        6,    64836,   1.0000,    69337,      735,     0000, 9.2541181e-05,        0,        0,        6,    68294,    68026,        0,        0,        0,        0,       -2,     1574,     5747,      825,      811,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31, 18.8516992,        6,    64825,   1.0000,    69341,      734,     0000, 9.2556884e-05,        0,        0,        6,    68291,    68052,        0,        0,        0,        0,       -2,     1555,     5749,      798,      856,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32, 18.854668,       10,    64761,   1.0000,    69262,      734,     0000, 0.00015441392,        0,        0,       10,    68241,    67951,        0,        0,        0,        0,       -2,     1536,     5645,      766,      791,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33, 18.8576172,        9,    64713,   1.0000,    69210,      734,     0000, 0.00013907561,        0,        0,        9,    68135,    67958,        0,        0,        0,        0,       -2,     1493,     5675,      759,      812,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34, 18.8605859,        6,    64781,   1.0000,    69275,      735,     0000, 9.261975e-05,        0,        0,        7,    68246,    67979,        0,        0,        0,        0,       -2,     1565,     5676,      858,      780,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35, 18.8635352,        5,    64812,   1.0000,    69315,      734,     0000, 7.7146207e-05,        0,        0,        5,    68281,    68001,        0,        0,        0,        0,       -2,     1595,     5758,      859,      764,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36, 18.8665039,        5,    64813,   1.0000,    69334,      733,     0000, 7.7145017e-05,        0,        0,        5,    68250,    68039,        0,        0,        0,        0,       -2,     1481,     5518,      763,      776,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37, 18.8694531,        3,    64833,   1.0000,    69339,      733,     0000, 4.6272731e-05,        0,        0,        4,    68311,    68033,        0,        0,        0,        0,       -2,     1505,     5674,      817,      785,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38, 18.8724219,        9,    64763,   1.0000,    69269,      734,     0000, 0.00013896824,        0,        0,        9,    68230,    67988,        0,        0,        0,        0,       -2,     1575,     5729,      808,      804,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39, 18.8753711,        7,    64761,   1.0000,    69269,      734,     0000, 0.00010808975,        0,        0,        8,    68224,    67973,        0,        0,        0,        0,       -2,     1550,     5554,      794,      755,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40, 18.8783398,        5,    64725,   1.0000,    69226,      734,     0000, 7.7249903e-05,        0,        0,        6,    68148,    67933,        0,        0,        0,        0,       -2,     1549,     5637,      779,      818,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41, 18.8812891,        2,    64707,   1.0000,    69222,      734,     0000, 3.0908557e-05,        0,        0,        3,    68203,    67888,        0,        0,        0,        0,       -2,     1469,     5655,      783,      769,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   42, 18.8842578,        3,    64731,   1.0000,    69252,      734,     0000, 4.6345646e-05,        0,        0,        3,    68172,    67974,        0,        0,        0,        0,       -2,     1495,     5748,      743,      823,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   43, 18.887207,        2,    64798,   1.0000,    69315,      734,     0000, 3.086515e-05,        0,        0,        2,    68258,    68000,        0,        0,        0,        0,       -2,     1482,     5699,      776,      802,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   44, 18.8901758,        6,    64841,   1.0000,    69351,      735,     0000, 9.2534045e-05,        0,        0,        7,    68320,    67988,        0,        0,        0,        0,       -2,     1533,     5803,      774,      842,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   45, 18.893125,        2,    64823,   1.0000,    69336,      734,     0000, 3.0853247e-05,        0,        0,        2,    68292,    67964,        0,        0,        0,        0,       -2,     1620,     5896,      826,      858,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   46, 18.8960742,        2,    64834,   1.0000,    69356,      734,     0000, 3.0848012e-05,        0,        0,        2,    68328,    67970,        0,        0,        0,        0,       -2,     1488,     5558,      748,      743,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   47, 18.899043,        8,    64830,   1.0000,    69349,      735,     0000, 0.00012339966,        0,        0,        8,    68311,    67968,        0,        0,        0,        0,       -2,     1574,     5856,      852,      828,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   48, 18.9019922,        8,    64820,   1.0000,    69329,      735,     0000, 0.0001234187,        0,        0,        8,    68248,    67982,        0,        0,        0,        0,       -2,     1516,     5720,      802,      771,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   49, 18.9049609,        7,    64763,   1.0000,    69263,      734,     0000, 0.00010808641,        0,        0,        8,    68177,    67935,        0,        0,        0,        0,       -2,     1492,     5666,      828,      804,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   50, 18.9079102,        9,    64721,   1.0000,    69220,      732,     0000, 0.00013905842,        0,        0,        9,    68180,    67869,        0,        0,        0,        0,       -2,     1531,     5786,      822,      786,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   51, 18.9108789,        3,    64686,   1.0000,    69188,      735,     0000, 4.6377887e-05,        0,        0,        4,    68119,    67866,        0,        0,        0,        0,       -2,     1528,     5743,      778,      787,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   52, 18.9138281,        7,    64778,   1.0000,    69287,      733,     0000, 0.00010806138,        0,        0,        9,    68241,    67920,        0,        0,        0,        0,       -2,     1573,     5713,      803,      817,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   53, 18.9167969,        9,    64819,   1.0000,    69329,      734,     0000, 0.00013884818,        0,        0,        9,    68293,    67969,        0,        0,        0,        0,       -2,     1568,     5616,      819,      767,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   54, 18.9197461,        4,    64795,   1.0000,    69303,      733,     0000, 6.1733158e-05,        0,        0,        4,    68236,    67988,        0,        0,        0,        0,       -2,     1571,     5748,      799,      835,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   55, 18.9227148,        5,    64732,   1.0000,    69226,      734,     0000, 7.724155e-05,        0,        0,        5,    68138,    67942,        0,        0,        0,        0,       -2,     1508,     5649,      798,      775,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   56, 18.9256641,        2,    64761,   1.0000,    69255,      733,     0000, 3.0882784e-05,        0,        0,        2,    68158,    67936,        0,        0,        0,        0,       -2,     1503,     5651,      805,      847,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   57, 18.9286328,        7,    64761,   1.0000,    69260,      735,     0000, 0.00010808975,        0,        0,        7,    68207,    67929,        0,        0,        0,        0,       -2,     1537,     5709,      775,      850,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   58, 18.931582,        6,    64758,   1.0000,    69247,      733,     0000, 9.2652645e-05,        0,        0,        6,    68223,    67891,        0,        0,        0,        0,       -2,     1513,     5620,      744,      805,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   59, 18.9345508,        9,    64776,   1.0000,    69283,      734,     0000, 0.00013894035,        0,        0,        9,    68232,    67930,        0,        0,        0,        0,       -2,     1526,     5762,      853,      828,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   60,   18.9375,        4,    64870,   1.0000,    69379,      733,     0000, 6.1661785e-05,        0,        0,        6,    68325,    68023,        0,        0,        0,        0,       -2,     1552,     5780,      780,      843,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   61, 18.9404492,        1,    64818,   1.0000,    69314,      734,     0000, 1.5427813e-05,        0,        0,        1,    68263,    67995,        0,        0,        0,        0,       -2,     1572,     5635,      805,      817,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   62, 18.943418,        5,    64796,   1.0000,    69270,      734,     0000, 7.7165257e-05,        0,        0,        5,    68259,    67954,        0,        0,        0,        0,       -2,     1564,     5724,      794,      863,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   63, 18.9463672,        6,    64780,   1.0000,    69282,      734,     0000, 9.2621179e-05,        0,        0,        6,    68272,    67950,        0,        0,        0,        0,       -2,     1580,     5692,      838,      795,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   64, 18.9493359,        0,    64777,   1.0000,    69279,      734,     0000,        0,        0,        0,        2,    68223,    67994,        0,        0,        0,        0,       -2,     1527,     5749,      735,      767,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   65, 18.9522852,        7,    64772,   1.0000,    69275,      733,     0000, 0.00010807139,        0,        0,        8,    68234,    67978,        0,        0,        0,        0,       -2,     1517,     5598,      738,      778,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   66, 18.9552539,        3,    64796,   1.0000,    69315,      734,     0000, 4.6299154e-05,        0,        0,        4,    68282,    68013,        0,        0,        0,        0,       -2,     1571,     5694,      796,      799,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   67, 18.9582031,        3,    64756,   1.0000,    69266,      734,     0000, 4.6327753e-05,        0,        0,        4,    68251,    68000,        0,        0,        0,        0,       -2,     1481,     5555,      734,      795,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   68, 18.9611719,        2,    64780,   1.0000,    69276,      733,     0000, 3.0873726e-05,        0,        0,        2,    68284,    67996,        0,        0,        0,        0,       -2,     1543,     5707,      818,      808,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   69, 18.9641211,        1,    64725,   1.0000,    69226,      733,     0000, 1.5449981e-05,        0,        0,        1,    68215,    67957,        0,        0,        0,        0,       -2,     1541,     5575,      771,      779,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   70, 18.9670898,        6,    64652,   1.0000,    69154,      732,     0000, 9.2804554e-05,        0,        0,        8,    68143,    67884,        0,        0,        0,        0,       -2,     1541,     5778,      785,      829,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   71, 18.9700391,        4,    64690,   1.0000,    69195,      733,     0000, 6.1833359e-05,        0,        0,        5,    68153,    67934,        0,        0,        0,        0,       -2,     1470,     5459,      758,      767,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   72, 18.9730078,        9,    64777,   1.0000,    69266,      735,     0000, 0.0001389382,        0,        0,        9,    68269,    67965,        0,        0,        0,        0,       -2,     1602,     5910,      789,      871,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   73, 18.975957,        7,    64697,   1.0000,    69198,      734,     0000, 0.00010819667,        0,        0,        7,    68167,    67952,        0,        0,        0,        0,       -2,     1559,     5759,      822,      833,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   74, 18.9789258,        8,    64751,   1.0000,    69245,      733,     0000, 0.00012355022,        0,        0,        9,    68244,    67949,        0,        0,        0,        0,       -2,     1582,     5800,      811,      813,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   75, 18.981875,        4,    64791,   1.0000,    69282,      733,     0000, 6.173697e-05,        0,        0,        4,    68285,    67970,        0,        0,        0,        0,       -2,     1498,     5704,      760,      783,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   76, 18.9848242,        7,    64749,   1.0000,    69246,      733,     0000, 0.00010810978,        0,        0,        7,    68186,    67960,        0,        0,        0,        0,       -2,     1537,     5684,      793,      821,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   77, 18.987793,        4,    64755,   1.0000,    69237,      734,     0000, 6.1771292e-05,        0,        0,        4,    68219,    67893,        0,        0,        0,        0,       -2,     1550,     5779,      771,      788,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   78, 18.9907422,        7,    64695,   1.0000,    69186,      734,     0000, 0.00010820002,        0,        0,        7,    68182,    67789,        0,        0,        0,        0,       -2,     1633,     5820,      864,      810,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   79, 18.9937109,        1,    64760,   1.0000,    69260,      734,     0000, 1.5441631e-05,        0,        0,        3,    68218,    67866,        0,        0,        0,        0,       -2,     1553,     5782,      824,      848,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   80, 18.9966602,        5,    64765,   1.0000,    69253,      733,     0000, 7.7202193e-05,        0,        0,        6,    68182,    67876,        0,        0,        0,        0,       -2,     1554,     5742,      782,      812,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   81, 18.9996289,        4,    64678,   1.0000,    69162,      734,     0000, 6.1844831e-05,        0,        0,        4,    68073,    67783,        0,        0,        0,        0,       -2,     1552,     5761,      811,      827,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   82, 19.0025781,        5,    64723,   1.0000,    69222,      735,     0000, 7.7252291e-05,        0,        0,        5,    68133,    67799,        0,        0,        0,        0,       -2,     1604,     5779,      814,      833,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   83, 19.0055469,        5,    64807,   1.0000,    69315,      735,     0000, 7.7152159e-05,        0,        0,        6,    68272,    67832,        0,        0,        0,        0,       -2,     1568,     5703,      758,      817,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   84, 19.0084961,       10,    64831,   1.0000,    69320,      734,     0000, 0.0001542472,        0,        0,       11,    68237,    67903,        0,        0,        0,        0,       -2,     1486,     5575,      804,      756,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   85, 19.0114648,        7,    64831,   1.0000,    69329,      733,     0000, 0.00010797304,        0,        0,        7,    68221,    67900,        0,        0,        0,        0,       -2,     1513,     5679,      747,      794,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   86, 19.0144141,        8,    64832,   1.0000,    69337,      734,     0000, 0.00012339585,        0,        0,        9,    68197,    67891,        0,        0,        0,        0,       -2,     1454,     5518,      749,      795,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   87, 19.0173828,        3,    64789,   1.0000,    69302,      734,     0000, 4.6304157e-05,        0,        0,        3,    68165,    67850,        0,        0,        0,        0,       -2,     1458,     5637,      794,      756,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   88, 19.020332,        5,    64735,   1.0000,    69239,      735,     0000, 7.723797e-05,        0,        0,        5,    68094,    67775,        0,        0,        0,        0,       -2,     1535,     5699,      812,      781,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
