    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   19, 16.9759961,        7,    65005,   1.0000,    69522,      734,     0000, 0.00010768402,        0,        0,        7,    68725,    68525,        0,        0,        0,        0,       -2,     1471,     5409,      746,      751,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20, 16.9809961,        7,    65007,   1.0000,    69527,      734,     0000, 0.00010768071,        0,        0,        7,    68722,    68480,        0,        0,        0,        0,       -2,     1508,     5607,      752,      800,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21, 16.9859961,        6,    65000,   1.0000,    69524,      735,     0000, 9.2307692e-05,        0,        0,        6,    68663,    68515,        0,        0,        0,        0,       -2,     1496,     5479,      741,      802,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22, 16.9909961,        8,    65081,   1.0000,    69626,      734,     0000, 0.00012292374,        0,        0,        9,    68784,    68526,        0,        0,        0,        0,       -2,     1549,     5570,      763,      792,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23, 16.9959961,       12,    65047,   1.0000,    69580,      735,     0000, 0.00018448199,        0,        0,       12,    68716,    68506,        0,        0,        0,        0,       -2,     1463,     5375,      730,      769,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24, 17.0009961,       16,    65051,   1.0000,    69571,      736,     0000, 0.00024596086,        0,        0,       16,    68725,    68458,        0,        0,        0,        0,       -2,     1497,     5564,      780,      798,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25, 17.0059961,       21,    64998,   1.0000,    69517,      735,     0000, 0.00032308686,        0,        0,       21,    68616,    68431,        0,        0,        0,        0,       -2,     1466,     5495,      750,      808,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26, 17.0109961,       21,    64993,   1.0000,    69517,      735,     0000, 0.00032311172,        0,        0,       21,    68599,    68399,        0,        0,        0,        0,       -2,     1480,     5527,      753,      786,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27, 17.0159961,       40,    64991,   1.0000,    69512,      737,     0000, 0.00061546983,        0,        0,       41,    68574,    68370,        0,        0,        0,        0,       -2,     1490,     5463,      780,      748,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28, 17.0209961,       67,    64963,   1.0000,    69484,      736,     0000, 0.0010313563,        0,        0,       67,    68530,    68337,        0,        0,        0,        0,       -2,     1528,     5534,      815,      819,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
