    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,      ch6,      ch7,     TEMP,   TTIMER,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
   19,    19.605,        9,    64679,   1.0000,    69184,      735,     0000, 0.00013914872,        0,        0,        9,    68107,    67824,        0,        0,        0,        0,       -2,     1555,     5664,      792,      781,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   20,     19.61,        6,    64712,   1.0000,    69217,      734,     0000, 9.2718507e-05,        0,        0,        7,    68137,    67854,        0,        0,        0,        0,       -2,     1515,     5684,      795,      786,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   21,    19.615,        5,    64619,   1.0000,    69105,      734,     0000, 7.7376623e-05,        0,        0,        7,    68036,    67756,        0,        0,        0,        0,       -2,     1551,     5683,      791,      839,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   22,     19.62,        7,    64562,   1.0000,    69036,      735,     0000, 0.00010842291,        0,        0,        7,    67960,    67714,        0,        0,        0,        0,       -2,     1582,     5783,      796,      848,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   23,    19.625,        5,    64561,   1.0000,    69040,      735,     0000, 7.7446136e-05,        0,        0,        5,    68002,    67685,        0,        0,        0,        0,       -2,     1542,     5698,      767,      829,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   24,     19.63,        7,    64590,   1.0000,    69086,      735,     0000, 0.00010837591,        0,        0,        8,    68044,    67740,        0,        0,        0,        0,       -2,     1531,     5765,      789,      806,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   25,    19.635,        6,    64640,   1.0000,    69130,      734,     0000, 9.2821782e-05,        0,        0,        6,    68086,    67808,        0,        0,        0,        0,       -2,     1585,     5809,      806,      847,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   26,     19.64,        7,    64607,   1.0000,    69106,      734,     0000, 0.00010834739,        0,        0,        7,    68101,    67747,        0,        0,        0,        0,       -2,     1582,     5820,      799,      822,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   27,    19.645,       13,    64538,   1.0000,    69022,      734,     0000, 0.00020143171,        0,        0,       13,    67979,    67755,        0,        0,        0,        0,       -2,     1550,     5667,      807,      779,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   28,     19.65,       13,    64522,   1.0000,    68996,      734,     0000, 0.00020148167,        0,        0,       13,    67969,    67706,        0,        0,        0,        0,       -2,     1506,     5588,      799,      775,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   29,    19.655,        7,    64525,   1.0000,    69018,      733,     0000, 0.00010848508,        0,        0,        8,    68011,    67705,        0,        0,        0,        0,       -2,     1566,     5885,      795,      798,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   30,     19.66,        8,    64567,   1.0000,    69050,      735,     0000, 0.0001239023,        0,        0,        8,    68016,    67755,        0,        0,        0,        0,       -2,     1620,     5876,      825,      816,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   31,    19.665,       11,    64607,   1.0000,    69084,      735,     0000, 0.00017026019,        0,        0,       11,    68060,    67789,        0,        0,        0,        0,       -2,     1573,     5775,      790,      796,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   32,     19.67,       22,    64589,   1.0000,    69072,      736,     0000, 0.00034061528,        0,        0,       22,    68059,    67779,        0,        0,        0,        0,       -2,     1525,     5658,      774,      792,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   33,    19.675,       21,    64599,   1.0000,    69086,      734,     0000, 0.00032508243,        0,        0,       21,    68096,    67763,        0,        0,        0,        0,       -2,     1522,     5811,      812,      821,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   34,     19.68,       40,    64652,   1.0000,    69160,      733,     0000, 0.00061869702,        0,        0,       41,    68146,    67858,        0,        0,        0,        0,       -2,     1545,     5756,      804,      824,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   35,    19.685,       95,    64744,   1.0000,    69258,      734,     0000, 0.0014673174,        0,        0,       96,    68243,    67951,        0,        0,        0,        0,       -2,     1601,     5860,      799,      814,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   36,     19.69,      298,    65002,   1.0000,    69528,      734,     0000, 0.0045844743,        0,        0,      300,    68497,    68235,        0,        0,        0,        0,       -2,     1588,     5866,      815,      827,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   37,    19.695,      858,    65157,   1.0000,    69678,      735,     0000, 0.013168194,        0,        0,      861,    68652,    68387,        0,        0,        0,        0,       -2,     1522,     5652,      783,      762,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   38,      19.7,     1134,    65287,   1.0000,    69823,      733,     0000, 0.017369461,        0,        0,     1134,    68732,    68576,        0,        0,        0,        0,       -2,     1510,     5632,      759,      815,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   39,    19.705,      303,    65438,   1.0000,    69975,      733,     0000, 0.0046303371,        0,        0,      304,    68861,    68765,        0,        0,        0,        0,       -2,     1545,     5784,      800,      794,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   40,     19.71,       90,    65419,   1.0000,    69968,      733,     0000, 0.0013757471,        0,        0,       91,    68920,    68686,        0,        0,        0,        0,       -2,     1555,     5845,      816,      804,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
   41,    19.715,       42,    65409,   1.0000,    69971,      733,     0000, 0.00064211347,        0,        0,       44,    68908,    68702,        0,        0,        0,        0,       -2,     1616,     5830,      795,      778,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
