    #,       tth, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,   A34410,     kpow,      ch5,  mpf_top,  mpf_bot,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,     pd17,     pd18,   agdaq1,   agdaq2,   agdaq3,   agdaq4
    0,   0.0037,       37,   130438,   1.0000,   139134,      474,     0000, 0.00028365967,        0,        0,       37,   182664,   181728,        0,        0, 820.01593, 186582.21,        0,        0,       14,     1458,     5419,      765,      787,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,       -2,        0,        0,        0,        0,        0,        0
